ID,Age,Sex,Sex_MaleFemaleOnly,Education,VerbalAbililtyTotal,VerbalAbility_GreaterThan8,LiberalConservative,ProChoice_ProLife,AbortionSpectrum,HowImportantisReferendumtoYou,HowWillYouVote,HowWillYouVote_Yes1No2,HowWillYouVote_MissingSameAsWontVote,TraditionalMediaConsumption,SocialMediaConsumption,DiscussionsFamilyFriends,ApprovalYesCampaign,ApprovalNoCampaign,VoterRegister,VoterRegisterDidntHear,VoterRegisterDontRemember,VoterRegisterTV,VoterRegisterNewspaper,VoterRegisterRadio,VoterRegisterOnlineNews,VoterRegisterSocialMedia,VoterRegisterFriend,VoterRegisterOther,VoterRegisterHowDidYouFeel,GAAStars,GAADidntHear,GAADontRemmeber,GAATV,GAANewspaper,GAARadio,GAAOnlineNews,GAASocialMedia,GAAFriend,GAAOther,GAAHowDidYouFeel,FakeNurse,FakeNurseDidntHear,FakeNurseDontRemember,FakeNurseTV,FakeNurseNewspaper,FakeNurseRadio,FakeNurseOnlineNews,FakeNurseSocialMedia,FakeNurseFriend,FakeNurseOther,FakeNurseHowDidYouFeel,Coveney,CoveneyDidntHear,CoveneyDontRemember,CoveneyTV,CoveneyNewspaper,CoveneyRadio,CoveneyOnlineNews,CoveneySocialMedia,CoveneyFriend,CoveneyOther,CoveneyHowDidYouFeel,YesPosters,YesPostersDidntHear,YesPostersDontRemember,YesPostersTV,YesPostersNewspaper,YesPostersRadio,YesPostersOnlineNews,YesPostersSocialMedia,YesPostersFriend,YesPostersOther,YesPostersHowDidYouFeel,NoComments,NoCommentsDidntHear,NoCommentsDontRemember,NoCommentsTV,NoCommentsNewspaper,NoCommentsRadio,NoCommentsOnlineNews,NoCommentsSocialMedia,NoCommentsFriend,NoCommentsOther,NoCommentsHowDidYouFeel,Saoirse,SaoirseDidntHear,SaoirseDontRemember,SaoirseTV,SaoirseNewspaper,SaoirseRadio,SaoirseOnlineNews,SaoirseSocialMedia,SaoirseFriend,SaoirseOther,SaoirseHowDidYouFeel,GraphicPosters,GraphicPostersDidntHear,GraphicPostersDontRemember,GraphicPostersTV,GraphicPostersNewspaper,GraphicPostersRadio,GraphicPostersOnlineNews,GraphicPostersSocialMedia,GraphicPostersFriend,GraphicPostersOtherSource,GraphicPostersHowDidYouFeel,RonanMullen,RonanMullenDidntHear,RonanMullenDontRemember,RonanMullenTV,RonanMullenNewspaper,RonanMullenRadio,RonanMullenOnlineNews,RonanMullenSocialMedia,RonanMullenFriend,RonanMullenOther,RonanMullenHowDidYouFeel,CarolNolan,CarolNolanDidntHear,CarolNolanDontRemember,CarolNolanTV,CarolNolanNewspaper,CarolNolanRadio,CarolNolanOnlineNews,CarolNolanSocialMedia,CarolNolanFriend,CarolNolanOther,CarolNolanHowDidYouFeel,YesComments,YesCommentsDidntHear,YesCommentsDontRemember,YesCommentsTV,YesCommentsNewspaper,YesCommentsRadio,YesCommentsOnlineNews,YesCommentsSocialMedia,YesCommentsFriend,YesCommentsOther,YesCommentsHowDidYouFeel,NoPosters,NoPostersDidntHear,NoPostersDontRemember,NoPostersTV,NoPostersNewspaper,NoPostersRadio,NoPostersOnlineNews,NoPostersSocialMedia,NoPostersFriend,NoPostersOtherSource,NoPostersHowDidYouFeel,SelectFakeVoterReg1,SelectFakeVoterReg2,SelectFakeCoveney1,SelectFakeCoveney2,SelectFakeNoComments1,SelectFakeNoComments2,SelectFakeNurse1,SelectFakeNurse2,SelectFakeGAA1,SelectFakeGAA2,SelectFakeYesPosters1,SelectFakeYesPosters2,SelectFakeCarolNolan1,SelectFakeCarolNolan2,SelectFakeRonanMullen1,SelectFakeRonanMullen2,SelectFakeGraphic1,SelectFakeGraphic2,SelectFakeSaoirse1,SelectFakeSaoirse2,SelectFakeNoPosters1,SelectFakeNoPosters2,SelectFakeYesComments1,SelectFakeYesComments2,SelectedNoCommentsTotal,SelectedYesPostersTotal,SelectedNoPostersTotal,SelectedYesCommentsTotal,SelectedCarolNolanTotal,SelectedRonanMullenTotal,SelectedGraphicImagesTotal,SelectedSaoirseTotal,SelectedVoterRegTotal,SelectedSimonCoveneyTotal,SelectedNurseTotal,SelectedGAATotal,TotalTrueStoriesSelectedAsFake,TotalFalseStoriesSelectedAsFake,TotalStoriesSelectedAsFake,SelectedPosterStoryAsFake,SelectedCommentsStoryAsFake,Approval_Posters_No,Approval_Comments_Yes,Approval_Posters_Yes,Approval_Comments_No,YesComments_AttCong,YesPosters_AttCong,NoPosters_AttCong,NoComments_AttCong,PostersAttCongruence,SPACE,BROADEN,EMANATE,EDIBLE,ANIMOSITY,PACT,CLOISTERED,CAPRICE,ACCUSTOM,ALLUSION,SpaceCorrect,CapriceCorrect,BroadenCorrect,CloisteredCorrect,EmanateCorrect,EdibleCorrect,PactCorrect,AnimosityCorrect,AllusionCorrect,AccustomCorrect,StoryResp,FakeStoryResp,TrueMemoryCount,FalseMemoryCount,FalseStories_YesorBelieve1,VoterRegister1Yes2Believe,GAA1Yes2Believe,FakeNurse1Yes2Believe,Coveney1Yes2Believe,YesPosters1Yes2Believe,NoComments1Yes2Believe,Saoirse1Yes2Believe,GraphicPosters1Yes2Believe,RonanMullen1Yes2Believe,CarolNolan1Yes2Believe,YesComments1Yes2Believe,NoPosters1Yes2Believe,VoterRegister1Yes,GAA1Yes,FakeNurse1Yes,Coveney1Yes,YesPosters1Yes,NoComments1Yes,Saoirse1Yes,GraphicPosters1Yes,RonanMullen1Yes,CarolNolan1Yes,YesComments1Yes,NoPosters1Yes,YesPoster1YesBelieve,NoComments1YesBelieve,YesComments1YesBelieve,NoPosters1YesBelieve,YesPoster1SpecificMemory,NoComments1SpecificMemory,YesComments1SpecificMemory,NoPosters1SpecificMemory,GAAStarsWhere,VoterRegWhere,FakeNurseWhere,CoveneyWhere,YesPostersWhere,NoCommentsWhere,SaoirseWhere,GraphicPostersWhere,RonanMullenWhere,CarolNolanWhere,YesCommentsWhere,NoPostersWhere,TrueStoriesWhere_Average,FalseStoriesWhere_Average,CommentsMemories,PostersMemories,PosterMemories_BelieveandYes1,CommentsMemories_BelieveandYes1,PosterCongruency_0against1inline,PosterResponsesMerged_1Memory_BelieveExcluded,PosterAttCongruenceMerged,CommentsCongruency_0inline1against,CommentsResponseMerged_1Memory_BelieveExcluded,YesPosters1Specific2Remember3Believe,NoComments1Specific2Remember3Believe,NoPosters1Specific2Remember3Believe,YesComments1Specific2Remember3Believe,Posters1Specific2Remember3Believe
1400,27,2,2,7,6,1,1,1,1,9,1,1,1,5,2,4,1,5,1,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , , ,1,1, ,Cheated, , , ,1, , , ,1, , , , , , , , , , , , , , , ,1, , ,0,1, , , , ,0,1,1,0,2,1,3,0,1,5,3, , ,2, ,4, ,4,4,5,3,3,1,3,2,5,4,2,1,0,1,0,0,1,1,1,0,1,6,2,1,1,1,1,0,0,0, , , , , , ,0,1,1,0,0,0, , , , , , ,0,1, , ,0,1, , ,0,1, , , , , , , , , , , ,1, ,1,0,1,1,0,1,1,4,1,0, , ,1, ,1
1018,35,2,2,7,6,1,4,1,3,7,1,1,1,4,3,3,2,5,5,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , ,1,1, , , , , ,Surprised he was so conservative in his stance to begin with and even more surprised he changed his stance., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1, , ,1, , , , , , ,Angry and duped. Frustrated with the no sides underhand tactics., ,1, , , , , , , , , , , , , , , , , , , , , ,1, , ,0,1, , , , ,1,0,0,0,1,1,2,0,1,5,5, , ,1, ,4, ,4,3,5,1,3,1,3,5,2,4,2,0,0,1,1,0,1,1,1,0,1,6,2,1,1,1,0,0,0,1, , , , , , ,0,1,0,0,0,1, , , , , , ,0,1, , ,0,1, , ,0,1, , , ,1, , , , , , , ,1,1,1,0,1,1,0,1,1,4,1,0, , ,1, ,1
1780,42,2,2,7,7,1,3,1,3,9,1,1,1,5,5,4,1,5,5,1, , , , , , , , , ,3,1, , , , , , , , , ,3, , , , ,1, , , , , ,2, , , ,1,1,1, , , ,Relieve, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , ,1, , , ,appalled and frustrated, , , , , , , ,1, ,1, , , , , , , , , , , , , ,1, , ,0,1, , , , ,0,0,1,1,2,1,3,0,1,4,5, , ,0, ,3, ,3,4,5, ,3,1,3,5,1,4,4,1,0,1,1, ,1,1,1,0,1,6,2,1,1,1,0,2,2,1, , , , , , ,0,1,0, , ,1, , , , , , ,0,1, , ,0,1, , ,0,1, , , ,1, , , , , , , ,1,1,1,0,1,1,0,1,1,3,1,0, , ,1, ,1
1411,51,2,2,5,5,1,3,1,1,7,1,1,1,5,5,5,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1, , , , ,1,1, , , ,"They had no respect for the women going into the hospital, Anti choice campaign slogan ""love both"" I have not seem that in their campaign",5,1, , , , , , , , , ,5,1, , , , , , , , , ,3, , , , , ,1, , , ,"I agreed strongly with the quote,",1, , ,1, ,1,1,1, , , , , , , , , , , , , , , , ,1, ,1, , , ,1, , , , , , ,0,0,1,1,0,1, , , , ,3,0,3,0,0,5,3, , ,2, ,4, ,4, ,5,1,3,1,3,2, ,4,2, , ,1,0,0,1,1,1,0,1,6,2,1,1,2, , , , , , ,0,1,0,0,2,1, , , , , , ,0,1,0,0, ,1, , ,1,1, , ,0,1, , , , , , , ,1, , , ,1,1,1, ,1,1,1,1,1,4,1, , , ,1,3,1
288,33,2,2,7,7,1,5,3,5,8,3, ,3,5,4,4,2,4,3, , , , , , , , , , ,4, , ,1, , , , , , , ,5,1, , , , , , , , , ,1, , ,1, , , , , , ,Fair enough everyone is entitled to change their mind !,1, , , , , ,1, , , ,"Not that bothered, but they then funded themselves online wasn?t it?",5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,0,0, , , , , , ,0,0,1,0,1,0,1,0,0, , ,3,4, ,3, ,4,3,4,5,4,3,1,3,2, ,4,1,1, ,1,0,0,1,1,1,1,1,6,2,1,1,1,2,0,0,1,1,0, , , , , , , ,0,0,1,1,0, , , , , , ,1,0, , ,1,0, , , , , ,1,1, , , , , , , , , ,0,1,1,0, ,1,3, ,0,1, , , ,1
1243, ,2,2,5,3,1,4,1,1,9,1,1,1,5,5,5,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1,1,1,"That it was good that they put posters up for yes, because it has been mostly for no.",5,1, , , , , , , , , ,2, , , , , , , ,1, ,I felt like it was good that they took standing for women rights,5,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,1, ,1, , , , , , , ,1,0, , ,0,1,1,0, , , , ,2,1,3,0,1, , ,1,5, ,4, ,4,4,4,5, , , ,3, ,1, , ,1,0,1, , , ,1, , , ,6,2,1,1,1, , , , ,1,0,1,0,0,0, , , , , , ,1,0,1,0,0,0, , ,1,0, , ,1,0, , , , , , ,1, ,1, , , , , , , ,0,1,1,0,0,1,4,0,0,1, , , ,1
1624, ,1,1,3,7,1,1,1, ,1,1,1,1,1,3,2,2,4,1, , , , , ,1, , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,3, , , , , ,1, , , , ,1, , , , , , ,1, , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,0,1, , , , , , ,0,0,0,0,0,1,1,1,0, , ,3,4, ,3, ,4,3,5,5, ,3,1,3,5,3,4,1,0,0,1,1, ,1,1,1,1,1,6,2,1,1,1,1,0,0,2,1,0, , , , , , ,1,0,0, ,1,0, , , , , , ,1,0, , ,1,0, , , ,1, , ,1, , , , , , , , , ,0,1,1,0,0,1,3,0,0,1, , , ,1
1695, ,1,1,4,7,1,8,1,9,9,1,1,1,3,1,2,3,4,5,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , ,1,1, , , ,"I felt he is entitled to change his stance, either for or against.",1, , , , ,1, , , , ,Indifferent,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , , , , ,0,0, , , , , , ,1,0,0,1,2,0,2,0,0, , ,3,5, ,4, ,3,4,4,5, ,3,1,3,5, ,4, ,1, ,1,1, ,1,1,1, ,1,6,2,1,1,1,0,0,0,1,1,0, , , , , , ,0,0,0,1,1,0, , , , , , ,1,0, , ,1,0, , , , , ,1,1, , , , , , , , , ,0,1,1,0,0,1,4,0,0,1, , , ,1
1310,20,1,1,5,6,1,5,1,5,9,1,1,1,3,4,1,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , ,I felt indifferent because I saw it on a pro life page and since the pro life side have used misleading statistics I didt know was it true or false I was in the middle of exams when I saw this so I didt look into to much,5,1, , , , , , , , , ,1, , , , , , ,1,1, ,Indifferent its people voicing their beliefs which they are entitled to.,5,1, , , , , , , , , ,5,1, , , , , , , , , ,3, , , , , , ,1, , ,Angry despite being pro choice myself I still belive people are entitled to their belief's, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , ,1,0, , ,0,0,1,0, , , , ,1,1,2,0,1, , ,3,5, ,3, ,3,3,4,5, ,3,1,3,2, ,4,4,1, ,1,0, ,1,1,1,0,1,6,2,1,1,1, , , , ,1,0,1,0,0,2, , , , , , ,1,0,1,0,0, , , ,1,0, , ,1,0, , , , , , ,1, ,1, , , , , , , ,0,1,1,0,0,1,3,0,0,1, , , ,1
1446,22,2,2,5,6,1,2,1,1,9,1,1,1,4,5,4,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,1, ,5,1, , , , , , , , , ,1, , , , , , ,1, , ,"happy that public figures were coming out and supporting the campaign, and proud of the Irish celebrities",5,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,1, , , , , , , ,0,1, , ,0,0,1,0, , , , ,1,1,2,1,0, , ,3,5, ,3, ,4,3, ,5,1,3,1,3,2, ,4,1, , ,1,0,0,1,1,1,1,1,6,2,1,1,1, , , , ,1,0,1,0,0,0, , , , , , ,1,0,1,0,0,0, , ,1,0, , ,1,0, , , , , , ,1, ,1, , , , , , , ,0,1,1,0,0,1,3,0,0,1, , , ,1
2213,22,2,2,6,8,2,3,1,3,9,1,1,1,5,4,4,1,4,2,1, , , , , , , , , ,5,1, , , , , , , , , ,3, , , , , , ,1, , , ,3, , , , ,1, , , , , ,2,1, , , , , , , , , ,3, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, ,1, , , , , , , , , , , , , ,0,1, , , , , , ,1,0,0,1,2,1,3,1,0, , ,5,5, ,0, ,3,0,4,5,3,3,1,3,5, ,4,1,1, ,1,1,0,1,1,1,1,1,6,2,1,1,2,1,0,2,2,1,2, , , , , , ,1,0, , ,1, , , , , , , ,1,1, , ,0,0, , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0, ,2,3, , ,2
2380,28,2,2,7,8,2,1,1,1,10,1,1,1,2,2,5,2,5,2, ,0, , , , , , , , ,3,1, , , , , , , , , ,5,1, , , , , , , , , ,3,1, , , , , , , , , ,1, , , , , , ,1, , ,Annoyed that foreign lobbyists have a voice in Ireland,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,1, ,1, , , , , , , , , , , , , , , ,0,0, , , , , , ,1,0,1,1,3,0,3,0,0, , ,5,5, ,1, ,4,1,4,5,1,3,1,3,5, ,4,1,1, ,1,1,0,1,1,1,1,1,6,2,1,1,2,1,2,0,2,1,2, , , , , , ,1, ,0, ,1, , , , , , , ,1,1, , ,1,0, , , ,0, , ,1, , , , , , , , , , ,1,1,1,0,1,1,0, ,1,3, , ,1
2228, ,2,2,5,8,2,2,1, ,9,1,1,1,2,4,4,1,5,5, , , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , , ,1, , ,Angry,3, , , , , , ,1, , ,Positive, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1, ,0, , , , , , , ,Good as many of the posters were factually incorrect, ,1, , , , , , , ,1, , , , , , , , , , , , , ,1, , ,0,1, , , , ,1,0,0,1,2,1,3,0,1,5,5, , ,0, ,4, ,4,4,5,3,3,5,3,5,4,4,1,1,1,1,1,0,1,1,0,1,1,6,2,1,1,1,0,0,1,2, , , , , , ,0,1,0,0,1, , , , , , , ,0,1, , ,0,1, , ,0,1, , ,1, , , , , , , , ,0,1,0,0,1,1,0,1,1,4,1,0, , ,1, ,1
2731, ,2,2,5,8,2,2,1,1,8,1,1,1,5,5,5,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , ,1, , ,1,1, , , ,1, , ,1,1,1,1,1,1, ,Absolutely disgusted at the sheer lack of compassion,3, ,0, , , , , , , ,This is a pretty common grievance of the No campaigners however in the case of proportional representation (not a debate) recent polls show the Yes side having a majority so it shouldn't be a surprise that it reflects in the number of individuals/groups representing it,5,1, , , , , , , , ,"This kind of suspension for opposition to the Party's stance seems a bit off to me, although I'm not much of a lover of party politics anyway",3,1, , , , , , , , , ,1, ,0, , , , , , , ,Not surprised in the slightest, , , , , , , , , , , , , ,1, , , , , , ,1, ,1, , , ,1,1,1,0,0,0, , , , ,1,2,3,1,1,5,4, , ,1, ,4, ,4,4,5,1,3,1,3,5, ,4,1,1, ,1,1,0,1,1,1,1,1,6,2,1,1,2, , , , , , ,2,1,2,0,2,1, , , , , , , ,1, ,0, ,1, , ,1,1, , ,0,1, , , , , , , ,1, , , ,0,1,0, ,1,1,1,1,1,4,1, , , ,1,3,1
1984, ,2,2,6,9,2,3,1,1,6,1,1,1,2,1,2,1,5,5,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , ,0,0,0,0,0,0,0,0,0,4,4, , ,1, ,3, ,3,4,5,5,3,1,3,5,4,4,4,1,1,1,1,1,1,1,1,0,1,6,2,1,1,1,0,0,0,1, , , , , , ,0,1,0,0,0,1, , , , , , ,0,1, , ,0,1, , ,0,1, , , ,1, , , , , , , , ,1, ,0,1,1,0,1,1,3,1,0, , ,1, ,1
2231, ,2,2,6,9,2,2,1,1,9,1,1,1,5,5,4,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , ,Inspired and grateful,4, , ,1,1, ,1,1, , , ,3, , , ,1, , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , , ,1, , ,"Happy, the amount of falsity from the no side needs to be dealt with", , , , , , , , , , , , , , , , , , , , ,1, ,1, , , ,1,1,0,0,0,0, , , , ,0,2,2,1,1,5,5, , ,0, ,4, ,4,4,5,5,3,1,3,2,4,4,1,1,1,1,0,1,1,1,1,1,1,6,2,1,1,1, , , , , , ,1,0,2,0,0,1, , , , , , ,1,0, ,0,0,1, , ,0,1, , ,0,1, , , , , , ,1, , , , ,1,1,1,0,1,1,0,1,1,4,1,0, , ,1, ,1
2325, ,1,1,5,9,2,2,1,3,9,1,1,1,3,1,4,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , ,1, , ,indifferent,1, , , , , , ,1, , ,very angry,5, , , , , , , , , , ,5, , , , , , , , , , ,5, , , , , , , , , , ,1, , , , , , ,1, , ,"I did not know they were forced to destroy them, i felt happy but ultimately felt it would do little to sway no voters", , , , , , , , , , , , , , , , , , , , ,1, , , , , ,1,0,0,0,0,0, , , , ,0,1,1,1,0,5,5, , ,0, ,4, ,4,4,5,2,3,1,3,5,4,4,1,1,1,1,1,0,1,1,1,1,1,6,2,1,1,1, , , , , , ,2,1,0,0,0,1, , , , , , , ,1,0,0,0,1, , ,0,1, , ,0,1, , , , , , , ,1, , , ,1,1,1,0,1,1,0,1,1,4,1,0, , ,1, ,1
2361, ,2,2,5,9,2,3,1, ,8,1,1,1,3,3,2,2,4,3,1, , , , , , , , ,"I believe it was scaremongering and mass panic, these seem like baseless claims",5,1, , , , , , , , ,"They have a right to express their opinions, even if they don't agree with mine, I see nothing wrong with that",3, ,0, , , , , , , ,The underhandedness of that is disgraceful,1, , ,1, , , , , , ,Happy that a sensible stance was being held by such an official and showed people that views could chage, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , ,Agree with the sentiment but embarrassed by the dramatic statement,1, ,0, , , , , , , ,Disgusted by the tactics employed by these pro life lobbyists, , , , , , , ,1, , , , , , , , , , , , , , , , , , ,0,0, , , , ,0,0,1,0,1,0,1,0,0,5,4, , ,2, ,3, ,3,4,5,1,3,1,3,5,4,4,1,1,1,1,1,0,1,1,1,1,1,6,2,1,1,2,2,0,2,1, , , , , , ,2,1, ,0, ,1, , , , , , , ,1, , ,1,1, , ,0,1, , , ,1, , , , , , , ,0,1,0, ,1,1,1,1,1,3,1, , , ,1,3,1
2026, ,2,2,8,10,2,3,1,1,9,1,1,1,4,1,4,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,0, , , , , , , , ,5,1, , , , , , , , , ,2,1, , , , , , , , , ,5,1, , , , , , , , , ,3, ,0, , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0, , , , ,0,0,0,0,0,5,2, , ,4, ,4, ,4,4,5,5,3,1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2, , , , , , ,2,0,1,0,2,1, , , , , , , ,0,1,0, ,1, , ,1,1, , ,0,1, , , , , , , , , , , ,1, ,1, ,1,1,1,1,1,4,1, , , ,1,3,1
1979,20,1,1,5,9,2,4,1,4,4,1,1,1,2,1,4,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , ,Thought it was a nice way of campaigning for a yes vote rather than some of the tactics utilised by the No vote side.,3, , , , , , , ,1, ,Disgust at blatant propaganda clearly being used to target vulnerable parties.,3, ,0, , , , , , , ,"While this may or may not be true, I felt that No voters regularly get the air time to voice their opinions and therefore I didn't feel that bias may have been intentional. Politicians make a living out of saying things that are not strictly true, so I took it with a pinch of salt.",3, , , , ,1, , , , ,"Indifferent, that is politics unfortunately.",5,1, , , , , , , , , ,2, , , , , , ,1, , ,Primarily disgusted at some of the posters they erected which were laughable. Glad almost., , , , , , , , , , , , , , , , , , , , , , ,1, , , ,0,1,0,0,0,0, , , , ,0,1,1,0,1,4,5, , ,1, ,3, ,3,4,5,3,3,1,3,5,4,4,1,1,1,1,1,0,1,1,1,1,1,6,2,1,1,1, , , , , , ,1,2,2,2,0,1, , , , , , ,1, , , ,0,1, , ,0,1, , ,0,0, , , , , , ,1, , , , ,1,1,1,0,1,1,0,1,1,3,1,0, , ,2, ,2
2546,29,2,2,6,8,2,4,3,6,8,1,1,1,5,2,3,2,4,1, , , , , ,1,1,1, ,Angry that this would happen as it is so important to have a vote.,5,1, , , , , , , , , ,5,1, , , , , , , , , ,3, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , , ,1, , , , , , ,1, , ,Annoyed., , , ,1, , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , ,0,1,0,0,1,0,1,0,0,5,4, , ,2, ,3, ,3,4,5,1,3,1,3,2,4,4,1,1,1,1,0,0,1,1,1,1,1,6,2,1,1,2,1,0,0,2, , , , , , ,2,1,1,0,0, , , , , , , , ,1, , ,1,1, , ,0,1, ,1, , , , , , , , , ,1,1,1, ,1,1,1,1,1,3,1, , , ,1,3,1
2273,30,2,2,7,9,2,3,1,2,7,1,1,1,4,3,3,2,3,3, ,0, , , , , , , ,I felt like people need to update their details and there was nothing wrong happening.,5,1, , , , , , , , , ,5,1, , , , , , , , , ,2, , , , ,1,1, , , ,It had no impact on me, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , , ,2, , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,0,0, , , , ,0,0,1,0,1,0,1,0,0,5,4, , ,2, ,2, ,2,4,5,5,3,1,3,5,4,4,2,1,1,1,1,1,1,1,1,0,1,6,2,1,1,2,2,0,0,1, , , , , , ,2,1, ,0,0,1, , , , , , , ,1, , ,1,1, , ,0,0, , , ,1, , , , , , , ,1,1,1, ,1,1,1,1,1,2,1, , , ,2,3,2
2453,33,1,1,6,9,2,1,1,1,3,1,1,1,4,1,2,4,2,5,1, , , , , , , , , ,1, , , , ,1, , , , ,not bothered.,5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1, , , , ,1, , , , ,not bothered., ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , ,1,0,0,0,1,0,1,0,0,3,5, , ,3, ,3, ,3,4,5,5,3,1,3,5, ,4,1,1, ,1,1,1,1,1,1,1,1,6,2,1,1,1,0,1,0,0, , , , , , ,0,1,0,1,0,0, , , , , , ,0,1, , ,0,1, , ,0,1,1, , , , , , , , , , ,1,1,1,0,1,1,0,1,1,3,1,0, , ,1, ,1
